date,prec,tmin,tmax,tmean,dewmean,sst
2015-01-19,9.8747,15.7883,23.9491,18.8963,15.9676,20.6368
2015-01-20,12.2276,15.7648,22.6952,18.5547,15.8232,20.458
2015-01-21,16.5805,16.0471,22.1722,18.4412,16.2169,20.5752
2015-01-22,13.4658,15.8079,22.2868,18.2373,16.1358,20.8906
2015-01-23,9.4969,15.6443,23.2173,18.6933,16.2162,21.0997
2015-01-24,7.2788,15.9866,24.2767,19.1864,16.2948,21.1691
2015-01-25,8.0738,15.9876,24.0618,19.255,16.4436,21.0841
2015-01-26,11.8367,16.1948,23.1215,18.9832,16.6466,21.1086
2015-01-27,14.3089,16.2381,22.6232,18.7671,16.561,21.5225
2015-01-28,12.12,15.9961,22.9163,18.757,16.5415,21.8034
2015-01-29,7.7847,16.1822,23.7888,19.2104,16.5901,21.8668
2015-01-30,14.8595,16.3425,22.4948,18.697,16.5931,21.8195
2015-01-31,13.7571,16.2439,22.8434,18.7255,16.6073,21.9678
2015-02-01,11.6385,15.9827,22.5861,18.5283,16.2757,22.1935
2015-02-02,7.6078,15.8465,23.9443,19.201,16.228,21.8906
2015-02-03,7.3209,15.7616,24.4126,19.4665,16.4321,21.7013
2015-02-04,4.9287,15.849,25.0876,19.8621,16.594,21.5238
2015-02-05,6.1692,16.237,25.0229,19.9403,16.7754,21.5948
2015-02-06,6.5389,16.4676,25.0737,20.0331,16.9321,22.1048
2015-02-07,9.8566,16.6186,24.9215,20.025,17.0929,22.3718
2015-02-08,16.8478,16.7609,22.8002,19.3126,17.0815,22.9463
2015-02-09,11.4707,16.4868,23.3118,19.2672,17.0653,23.3282
2015-02-10,9.5609,16.388,23.8322,19.3943,16.9661,23.3785
2015-02-11,10.2059,16.3733,23.0984,19.2036,16.9794,23.4101
2015-02-12,9.726,16.1763,23.7048,19.3604,17.0608,23.164
2015-02-13,12.7171,16.7682,23.802,19.5527,17.2823,22.7213
2015-02-14,12.8323,16.5596,23.046,19.0608,17.0278,22.704
2015-02-15,10.3983,16.7111,23.4272,19.2781,17.0718,22.6462
2015-02-16,5.6123,16.5177,24.9872,19.8852,17.0261,22.4246
2015-02-17,9.3078,16.6967,25.0304,20.1772,17.3596,22.2153
2015-02-18,8.7099,16.6005,24.6145,19.9827,16.9242,22.0372
2015-02-19,4.8593,16.343,25.6033,20.3875,16.3304,21.9742
2015-02-20,9.9579,16.1688,24.1789,19.7797,16.2303,21.7575
2015-02-21,17.7935,16.2311,22.9819,19.0946,16.3068,21.7845
2015-02-22,6.7608,15.7569,23.4547,18.7919,16.1072,21.64
2015-02-23,6.5829,16.2034,24.3016,19.5344,16.5272,21.2234
2015-02-24,15.8541,16.3276,22.7704,19.0853,16.8621,21.1206
2015-02-25,11.8735,16.1033,23.0765,19.0038,16.6736,20.889
2015-02-26,8.3369,15.9377,23.6992,19.0554,16.6663,21.0275
2015-02-27,7.0683,15.7633,24.1872,19.2628,16.4946,20.8804
2015-02-28,8.3383,15.9027,23.776,19.1024,16.5351,20.5707
2015-03-01,7.5313,16.1582,23.8648,19.1383,16.6156,20.3738
2015-03-02,12.2401,16.3625,23.5732,19.2475,16.9127,20.3629
2015-03-03,8.8854,16.2086,24.277,19.3433,17.0355,20.1788
2015-03-04,8.7963,16.157,23.8221,19.2721,16.81,20.0992
2015-03-05,13.7115,16.3632,22.6779,18.8243,16.691,20.0919
2015-03-06,13.5556,16.4044,22.4099,18.7721,16.8239,20.4134
2015-03-07,12.5545,16.0938,23.0179,18.7637,16.6592,20.7301
2015-03-08,7.9818,16.1692,23.4347,19.0019,16.7351,20.6126
2015-03-09,7.8855,16.287,24.5281,19.6188,16.8637,20.3535
2015-03-10,9.4505,16.8845,24.2333,19.7444,17.1369,20.2293
2015-03-11,8.1107,16.7972,24.5448,19.9968,17.1533,20.9192
2015-03-12,9.0624,16.5432,24.2207,19.8241,17.1691,21.4924
2015-03-13,8.1032,16.4238,25.1449,19.9281,17.2199,21.6512
2015-03-14,10.3333,16.5374,24.2282,19.787,17.2163,21.6344
2015-03-15,12.7278,16.5681,23.4044,19.4801,17.2201,21.9005
2015-03-16,12.2098,16.949,23.7016,19.5846,17.3455,22.0552
2015-03-17,6.8657,16.4441,24.8342,19.7691,17.0378,22.4153
2015-03-18,16.3558,16.9266,22.7233,19.2121,17.3906,22.5018
2015-03-19,14.4987,16.3856,22.8959,18.873,16.9631,22.5032
2015-03-20,10.7025,16.2395,23.558,19.1658,17.0149,22.8157
2015-03-21,9.8624,16.632,23.7733,19.3747,17.1381,23.2615
2015-03-22,11.5677,16.2016,23.7814,19.2007,16.7626,23.2122
2015-03-23,7.336,15.8891,24.507,19.3205,16.5145,23.0288
2015-03-24,8.2689,15.9981,24.4431,19.3287,16.4737,23.0689
2015-03-25,7.8396,16.2179,23.9989,19.3571,16.7797,23.3765
2015-03-26,6.2319,15.4811,24.2964,19.1601,16.4591,23.5076
2015-03-27,6.2589,15.586,24.5438,19.408,16.5676,22.855
2015-03-28,11.693,15.667,22.7571,18.8776,16.4421,22.3134
2015-03-29,11.8781,15.434,22.9208,18.5742,16.1614,21.559
2015-03-30,4.7152,15.7718,24.5099,19.3483,16.3398,21.39
2015-03-31,6.9273,15.7225,24.3947,19.2089,16.4458,21.2371
2015-04-01,12.4508,16.2762,23.3062,19.1124,16.8389,21.0352
2015-04-02,12.1533,15.846,23.0316,18.8152,16.503,20.6127
2015-04-03,4.0122,15.5012,24.8807,19.3688,16.3795,20.5031
2015-04-04,5.644,15.8659,25.105,19.7946,16.7376,20.4341
2015-04-05,11.1787,16.3021,23.8779,19.4431,16.8373,20.6062
2015-04-06,13.6715,16.2435,22.908,18.9506,16.714,20.336
2015-04-07,12.9113,15.7333,22.9958,18.7106,16.4064,20.0424
2015-04-08,3.6791,15.3209,24.4763,19.174,16.2818,19.745
2015-04-09,8.3895,15.8743,23.4109,19.1145,16.5135,19.7929
2015-04-10,12.9841,15.7561,22.6204,18.5834,16.407,19.9346
2015-04-11,10.2311,15.7965,22.3361,18.4522,16.163,20.3428
2015-04-12,5.9786,15.6877,23.7877,18.8337,16.1418,20.5544
2015-04-13,5.273,15.9743,24.5288,19.3517,16.5795,20.63
2015-04-14,4.667,15.6682,24.2832,19.3509,16.4151,20.7912
2015-04-15,6.138,15.3675,24.2421,19.0826,16.2756,20.8697
2015-04-16,6.3378,15.5937,24.4363,19.4127,16.3171,20.8654
2015-04-17,10.0047,15.546,23.3388,18.8899,16.1682,20.4763
2015-04-18,7.8352,15.8467,22.6843,18.6936,16.2476,20.2815
2015-04-19,6.6593,15.7963,23.8655,19.0474,16.5327,20.2386
2015-04-20,5.3343,15.857,24.6807,19.4326,16.6586,20.2036
2015-04-21,13.3274,16.0772,22.7644,18.8422,16.6562,20.2815
2015-04-22,6.9751,15.5265,23.4747,18.7473,16.1117,20.4011
2015-04-23,9.6795,15.7758,23.1653,18.8167,16.2817,20.4134
2015-04-24,7.1835,16.1969,23.9795,19.2312,16.6831,20.5404
2015-04-25,8.4836,16.1414,23.0623,19.0927,16.6759,20.4292
2015-04-26,9.3704,16.1465,23.4063,19.0693,16.5713,20.216
2015-04-27,6.6289,15.9737,24.6675,19.5763,16.7553,20.0555
2015-04-28,9.5365,15.7817,23.3059,19.2176,16.6572,20.0871
2015-04-29,10.4708,16.2445,22.2861,18.7898,16.5758,20.7643
2015-04-30,6.8676,15.7933,23.6132,18.8965,16.3107,21.1869
2015-05-01,6.4709,15.9787,23.6696,19.1845,16.5744,21.283
2015-05-02,1.9404,15.6142,25.13,19.6004,16.2563,21.2671
2015-05-03,6.2174,15.7587,24.4401,19.591,16.1418,21.0461
2015-05-04,10.2073,15.7503,23.662,19.2529,16.2638,20.8838
2015-05-05,6.7948,15.4452,23.5287,18.9611,15.9705,20.7748
2015-05-06,4.0478,15.6372,23.8412,19.1164,15.8807,20.7074
2015-05-07,7.9705,15.7457,22.8151,18.7462,16.0683,20.6823
2015-05-08,4.8558,15.6284,23.2218,18.9124,16.1278,20.7111
2015-05-09,5.3886,15.2219,23.6743,19.1704,16.0632,20.6472
2015-05-10,5.3329,15.6601,23.9956,19.2806,16.1092,20.7103
2015-05-11,8.9999,15.4768,23.0457,18.9455,16.0317,20.8
2015-05-12,11.7918,15.2451,22.5113,18.4319,15.8601,20.8481
2015-05-13,9.7045,15.498,22.8756,18.5492,15.6143,20.9934
2015-05-14,6.4878,15.2878,22.8454,18.5248,15.5677,21.0931
2015-05-15,8.2941,15.1836,22.1913,18.2436,15.2812,20.9585
2015-05-16,11.0945,15.6869,21.1471,17.9632,15.4004,20.9114
2015-05-17,5.9012,14.972,21.8281,17.7202,15.0352,20.929
2015-05-18,2.8509,14.8098,23.9871,18.6351,15.0288,20.9563
2015-05-19,2.3194,15.0691,24.8717,19.2874,15.2902,20.9579
2015-05-20,5.2894,14.8769,23.6993,18.8935,15.397,20.7075
2015-05-21,3.9413,14.6901,24.2425,19.0345,15.1523,20.4803
2015-05-22,2.0446,14.3094,25.2086,19.1609,14.9061,20.4026
2015-05-23,5.0009,14.9721,23.7081,18.9229,15.095,20.469
2015-05-24,2.8097,14.961,24.1957,18.9331,14.9628,20.6217
2015-05-25,4.7693,15.5895,24.1337,19.216,15.4831,20.6823
2015-05-26,6.8955,14.9972,23.3314,18.7321,15.5292,20.6271
2015-05-27,2.6688,15.198,24.6023,19.1679,15.6149,20.4363
2015-05-28,7.7628,14.9175,22.8675,18.6605,15.1989,20.373
2015-05-29,7.4282,14.8918,22.3046,18.374,15.2115,20.2466
2015-05-30,3.9531,15.2057,23.6464,18.7785,15.3274,20.207
2015-05-31,5.9024,15.5673,23.4817,19.0047,15.8025,20.1724
2015-06-01,4.8375,15.5983,23.5655,19.0706,15.8335,20.1212
2015-06-02,4.8823,15.1523,23.463,18.8444,15.4928,20.1322
2015-06-03,4.4713,15.0917,23.6815,18.9704,15.456,20.2105
2015-06-04,7.1824,15.5725,23.3875,19.041,15.7572,20.2113
2015-06-05,5.9935,15.0632,23.8694,18.9493,15.4753,20.5907
2015-06-06,2.044,14.5011,24.4854,19.0887,14.7551,20.9233
2015-06-07,1.9169,14.5017,24.4821,19.2432,14.5509,21.0136
2015-06-08,3.7903,14.5303,23.6096,18.8134,14.6069,21.1527
2015-06-09,3.1658,14.6533,23.5808,18.6798,14.7891,21.1736
2015-06-10,3.6264,15.0075,23.9846,18.8985,15.1509,21.0792
2015-06-11,2.5839,14.8533,24.3163,18.9254,15.0179,21.1871
2015-06-12,4.8484,14.5668,23.6721,18.7021,14.6793,21.1399
2015-06-13,2.7811,14.7633,24.113,18.9319,14.5451,20.8896
2015-06-14,1.2132,14.3707,24.6441,18.998,14.0875,20.6647
2015-06-15,3.9285,14.7319,24.3525,19.0494,14.9658,20.5492
2015-06-16,7.582,14.8,23.2676,18.6187,14.8986,20.5101
2015-06-17,4.1752,14.5978,23.6256,18.6855,14.7614,20.4789
2015-06-18,6.5091,15.2829,23.1677,18.7757,15.1004,20.3861
2015-06-19,6.7392,14.8348,22.1146,18.094,14.4706,20.3352
2015-06-20,2.602,13.6954,22.4358,17.4358,12.9972,20.3791
2015-06-21,0.8425,13.0542,23.1255,17.7161,13.0229,20.4148
2015-06-22,1.2946,13.1064,24.0232,18.2237,13.3619,20.4849
2015-06-23,2.3112,13.587,23.5002,18.1724,13.5313,20.5442
2015-06-24,4.9716,13.6525,22.4633,17.8196,13.5243,20.485
2015-06-25,2.9711,14.104,22.8758,18.0254,13.6941,20.3817
2015-06-26,1.8003,14.0053,23.6254,18.4268,14.0223,20.4319
2015-06-27,1.1463,14.0485,24.1909,18.5811,14.0271,20.4734
2015-06-28,1.6882,13.3017,23.4657,18.0864,13.221,20.4002
2015-06-29,1.8093,13.8042,24.1031,18.4692,13.0805,20.3393
2015-06-30,1.8044,13.5874,24.4665,18.8015,13.1318,20.5408
2015-07-01,4.3902,14.6668,23.4703,18.5741,14.2598,20.5153
2015-07-02,2.7079,14.2984,23.969,18.6263,14.2776,20.4542
2015-07-03,3.2137,14.9917,23.322,18.6382,14.5912,20.3391
2015-07-04,8.5079,14.5113,22.0152,17.901,14.7917,20.1316
2015-07-05,9.5332,14.0706,20.734,17.0376,13.4731,20.1576
2015-07-06,4.5353,12.7484,21.7167,16.7798,12.7591,20.1093
2015-07-07,1.6007,12.4413,23.4976,17.4367,12.2684,20.0082
2015-07-08,3.2166,13.1442,23.4504,17.8568,12.5164,19.8723
2015-07-09,5.6781,12.6635,23.0467,17.6576,12.4948,19.6519
2015-07-10,2.7735,13.6722,23.519,18.0686,12.6667,19.6796
2015-07-11,4.6183,13.474,23.6932,18.2871,13.0603,19.7744
2015-07-12,3.4821,14.0018,23.06,18.0662,12.9983,19.7608
2015-07-13,0.4463,13.5424,24.4817,18.3133,13.0489,19.7006
2015-07-14,1.6035,13.7028,24.3276,18.5368,13.5614,19.581
2015-07-15,2.4121,14.0471,23.6954,18.3076,13.8515,19.5659
2015-07-16,4.6174,13.6939,23.1111,17.9435,13.628,19.5927
2015-07-17,3.5513,13.1977,23.2202,17.7851,12.6941,19.507
2015-07-18,4.2095,13.8446,22.5906,17.8248,12.9128,19.397
2015-07-19,0.717,12.7465,23.6896,17.8836,12.3734,18.9808
2015-07-20,0.6437,13.3585,24.7462,18.6106,12.3766,18.9271
2015-07-21,3.7438,13.5356,24.1667,18.5158,13.4028,18.9116
2015-07-22,5.0863,13.6511,22.5546,17.667,13.1443,18.9148
2015-07-23,3.0411,13.6991,23.5433,18.0798,13.5471,18.725
2015-07-24,2.3796,13.6099,23.7186,18.4092,13.8351,18.6264
2015-07-25,2.3314,14.2559,23.353,18.423,13.9152,18.6178
2015-07-26,2.4204,13.6956,23.182,18.1631,13.5045,18.4946
2015-07-27,2.2538,13.548,23.9271,18.4566,13.3146,18.3648
2015-07-28,2.8607,14.2216,23.8363,18.7667,13.6531,18.2578
2015-07-29,2.9204,13.9189,24.024,18.8474,13.7888,18.2508
2015-07-30,2.8535,13.5252,24.2476,18.5384,13.2779,18.2961
2015-07-31,0.9381,13.4411,24.3189,18.3942,13.2327,18.2884
2015-08-01,1.4555,13.5736,24.3796,18.5958,13.4102,18.1293
2015-08-02,2.1236,13.8756,24.439,18.6994,12.8933,18.0194
2015-08-03,0.8063,14.2625,25.1374,19.1391,13.225,18.0424
2015-08-04,2.4672,14.7781,24.5253,19.1693,13.3253,18.1469
2015-08-05,2.5849,14.7345,24.5957,19.1711,13.134,18.2595
2015-08-06,0.5068,14.2555,25.7736,19.4306,12.6032,18.3661
2015-08-07,0.9101,14.6248,25.8763,19.8185,13.1986,18.4417
2015-08-08,2.8209,15.0249,24.949,19.5469,14.1175,18.4399
2015-08-09,2.5806,14.4948,24.1931,18.8636,13.1151,18.2395
2015-08-10,6.4845,14.0839,23.8709,18.6206,12.3266,18.133
2015-08-11,9.3306,14.3743,21.6379,17.7451,13.9762,18.0257
2015-08-12,5.433,14.3349,22.0883,17.6904,14.3914,18.0697
2015-08-13,3.8104,14.2647,22.578,17.9126,14.2447,18.0693
2015-08-14,2.8346,13.4935,23.3836,18.1017,14.1798,18.1022
2015-08-15,4.0529,13.377,23.4131,18.0019,13.619,18.211
2015-08-16,1.6795,13.868,24.1987,18.4123,13.7693,18.2318
2015-08-17,2.4013,14.4937,24.4829,18.929,14.331,18.2052
2015-08-18,1.3034,14.7625,25.2175,19.3821,14.4249,18.3645
2015-08-19,1.4021,14.1494,24.5582,18.9554,13.8998,18.4466
2015-08-20,1.5712,14.4583,24.5588,18.8897,13.8536,18.3189
2015-08-21,0.8426,14.8975,25.2494,19.2393,14.3976,18.3079
2015-08-22,0.7813,14.2505,25.662,19.3637,14.2117,18.306
2015-08-23,1.3684,14.7318,25.708,19.6312,14.0916,18.3706
2015-08-24,1.8735,14.6855,25.5978,19.6326,14.4915,18.3948
2015-08-25,1.424,14.7272,25.5151,19.5689,14.2577,18.3335
2015-08-26,0.9539,14.5474,25.9604,19.7447,13.9602,18.4241
2015-08-27,2.3866,14.3837,25.4533,19.5656,13.4824,18.4032
2015-08-28,10.4913,15.0001,23.4596,18.5612,13.6958,18.485
2015-08-29,4.6269,14.1595,24.2577,18.6632,13.4052,18.5396
2015-08-30,0.9142,14.1529,25.1812,19.1775,12.8246,18.6548
2015-08-31,3.086,14.1561,24.3151,18.9365,13.1151,18.6124
2015-09-01,3.8001,14.834,23.4416,18.6643,13.6717,18.7733
2015-09-02,2.8089,15.3114,25.0575,19.2775,14.5759,18.9875
2015-09-03,1.9084,14.9559,25.7132,19.5389,14.7737,19.0924
2015-09-04,4.2452,15.4973,24.0999,19.1929,15.2029,18.9716
2015-09-05,5.0564,15.4034,24.091,19.2271,15.4611,18.8331
2015-09-06,4.0849,15.1495,24.4334,19.1352,15.0855,18.901
2015-09-07,2.2261,14.9511,25.2329,19.5031,14.7914,18.9238
2015-09-08,1.4416,15.2122,25.8117,19.926,14.4002,18.6868
2015-09-09,2.028,14.904,26.1492,20.0591,14.2333,18.1772
2015-09-10,1.8691,15.1933,26.1813,20.0993,13.7495,17.9229
2015-09-11,1.543,15.4596,26.3083,20.3892,14.2659,17.8881
2015-09-12,3.1459,15.0604,26.0108,20.1421,14.5056,18.094
2015-09-13,2.8141,14.8486,24.8733,19.3831,13.9521,18.1417
2015-09-14,1.6426,14.7143,25.4913,19.4333,14.1697,18.1299
2015-09-15,1.3639,14.3935,25.6435,19.6844,14.0904,18.326
2015-09-16,0.6454,14.9331,26.7278,20.2467,14.3105,18.566
2015-09-17,0.995,15.5727,26.847,20.7516,14.7413,18.7224
2015-09-18,3.2982,16.0942,26.5725,20.5401,15.2191,18.6557
2015-09-19,6.4349,15.8785,23.9443,19.2445,15.2856,18.7525
2015-09-20,3.1004,15.375,25.2985,19.3656,14.8649,18.9406
2015-09-21,1.6969,15.7729,26.1872,20.2854,15.2669,19.1636
2015-09-22,2.1854,16.0256,26.6151,20.6544,15.7086,19.2514
2015-09-23,4.0639,16.343,25.1107,20.0754,15.6984,19.1774
2015-09-24,2.9335,15.9214,25.857,20.0723,15.3976,19.0926
2015-09-25,3.4341,16.0752,25.2394,20.0805,15.3642,19.0777
2015-09-26,5.3183,15.8928,24.7799,19.8373,15.3009,19.0259
2015-09-27,4.595,15.1189,25.0004,19.4924,14.5349,18.8465
2015-09-28,3.3912,15.4885,25.556,19.7326,14.6982,18.6509
2015-09-29,2.5722,14.7476,26.2738,20.063,14.147,18.5874
2015-09-30,3.6129,15.3739,25.9084,19.8514,14.3215,18.7311
2015-10-01,6.8877,15.4213,24.023,19.3186,14.5046,18.9162
2015-10-02,4.5832,15.3789,24.9437,19.3692,15.0929,19.1531
2015-10-03,7.4167,15.8351,23.3784,18.974,15.3191,19.2889
2015-10-04,7.7469,15.7633,22.9939,18.9239,15.5874,19.3743
2015-10-05,2.7979,15.7158,25.5602,19.8031,15.3795,19.2983
2015-10-06,2.7247,15.8652,26.0933,20.3199,15.6247,19.2755
2015-10-07,1.8245,16.2696,26.8616,20.6714,15.7825,19.2392
2015-10-08,3.3011,15.9994,25.947,20.2617,15.3567,19.1268
2015-10-09,3.1703,15.4217,25.9147,20.0884,14.6836,19.0259
2015-10-10,2.1533,15.6281,26.1863,20.2574,14.7346,18.9799
2015-10-11,7.186,15.2778,24.4954,19.4358,14.3861,18.8472
2015-10-12,5.7087,14.9873,23.6419,18.8097,13.9987,18.7209
2015-10-13,2.8921,14.7376,24.9489,19.2904,13.8728,18.6687
2015-10-14,3.4494,15.1968,25.8671,19.9528,14.6431,18.6903
2015-10-15,6.946,16.2468,24.6339,19.7775,15.1065,18.678
2015-10-16,9.0567,16.1629,23.7112,19.3309,15.4197,18.6983
2015-10-17,5.2483,16.2889,24.4401,19.4417,15.6331,19.0165
2015-10-18,7.6647,15.8626,22.697,18.8033,15.1005,19.0732
2015-10-19,3.0754,15.8645,24.3977,19.2984,15.6249,19.103
2015-10-20,2.7267,15.3764,26.2245,20.1491,15.6875,19.119
2015-10-21,2.3438,15.9181,26.6387,20.6876,16.0835,19.1254
2015-10-22,3.4999,16.0688,26.4886,20.6165,16.1334,19.2033
2015-10-23,3.0443,16.3492,26.7492,20.7099,16.0834,19.1887
2015-10-24,5.8287,16.2007,25.5611,20.2085,16.1063,19.1403
2015-10-25,5.2472,15.807,24.8115,19.6007,16.0791,19.2266
2015-10-26,5.8263,16.1051,25.2361,19.9755,16.3684,19.5423
2015-10-27,4.6575,16.1942,24.9546,19.7944,16.181,19.4888
2015-10-28,3.6541,15.7669,25.4803,20.0653,15.9287,19.4709
2015-10-29,3.2452,16.0286,25.9357,20.1899,15.7326,19.4354
2015-10-30,4.8862,15.7601,25.6799,20.1095,15.7001,19.5272
2015-10-31,6.1281,16.1202,25.2053,20.0975,15.8948,19.5789
2015-11-01,6.7491,15.8383,24.8256,19.693,15.2088,19.593
2015-11-02,7.7187,15.2898,24.6597,19.4465,15.0119,19.5375
2015-11-03,8.6078,15.3276,25.0007,19.5589,14.9343,19.5833
2015-11-04,4.9396,15.106,25.2187,19.5895,14.6414,19.6189
2015-11-05,7.9193,15.5751,24.0067,19.4272,14.8647,19.6433
2015-11-06,9.1095,16.2367,23.4615,19.3049,15.2246,19.6787
2015-11-07,8.599,15.8354,24.0343,19.3408,15.3224,19.6086
2015-11-08,11.1339,16.0011,23.2623,19.0231,15.4505,19.5358
2015-11-09,7.6588,16.2434,23.6199,19.0807,15.7531,19.5738
2015-11-10,4.2058,15.9412,25.8026,19.821,15.9418,19.5072
2015-11-11,5.0263,16.4325,25.1562,20.0408,16.3221,19.4796
2015-11-12,9.0326,16.4451,23.7844,19.4076,16.2283,19.5726
2015-11-13,4.5597,15.9137,25.4277,19.7514,16.2409,19.7311
2015-11-14,7.5732,16.3395,25.2554,20.3219,16.8722,19.8256
2015-11-15,9.4537,16.0576,23.8831,19.5457,16.5634,19.8231
2015-11-16,4.0497,16.2078,25.8949,20.1432,16.4466,19.7142
2015-11-17,5.884,16.2128,25.1569,20.0953,16.141,19.6792
2015-11-18,2.7864,16.2249,26.4048,20.4682,15.9397,19.783
2015-11-19,2.0185,15.843,26.752,20.8126,15.757,19.8568
2015-11-20,2.39,16.4287,26.9766,21.1863,16.0048,19.742
2015-11-21,7.0608,16.7819,25.8865,20.6394,16.546,19.6477
2015-11-22,6.7829,16.3213,24.2986,19.9183,16.3055,19.6621
2015-11-23,3.8556,16.3263,25.3661,20.3013,16.314,19.9904
2015-11-24,2.7401,16.5613,26.2067,20.6475,16.3375,20.2748
2015-11-25,4.1049,16.9027,26.3426,20.936,16.6588,20.241
2015-11-26,3.852,16.5779,26.7202,21.0426,16.8319,20.1824
2015-11-27,4.4288,17.0796,25.8467,20.843,16.8125,20.1672
2015-11-28,4.6748,16.5051,26.272,20.7231,16.9016,20.091
2015-11-29,7.7057,16.9876,25.5619,20.7553,16.8818,20.0491
2015-11-30,20.7546,16.9496,23.0625,19.5771,16.5985,20.1317
2015-12-01,18.167,16.6109,21.6242,18.5286,15.9122,20.2458
2015-12-02,3.3675,15.9029,23.8336,18.9027,15.2935,20.412
2015-12-03,2.1779,15.5952,26.4155,20.3315,15.585,20.5206
2015-12-04,2.8938,16.3302,26.2535,20.7371,15.8439,20.6077
2015-12-05,3.5565,16.3062,26.4518,20.6724,15.7545,20.5384
2015-12-06,5.036,15.9391,25.5481,20.1632,15.2532,20.5629
2015-12-07,10.5794,16.4405,24.0916,19.6915,15.8133,20.7093
2015-12-08,10.7309,16.4679,23.7749,19.4899,16.1591,21.003
2015-12-09,8.5286,16.2002,23.6647,19.1984,15.8862,21.2247
2015-12-10,5.3518,16.4106,24.9398,19.7866,16.1419,21.2076
2015-12-11,2.2799,16.1247,26.3617,20.5533,16.0948,21.0713
2015-12-12,2.6524,16.8198,26.7425,21.1094,16.5569,21.0379
2015-12-13,2.6193,16.5297,27.2113,21.1047,16.1927,21.1847
2015-12-14,6.6887,16.6348,26.0886,20.7475,15.9668,21.2003
2015-12-15,6.3706,16.2216,25.2552,20.0384,15.9623,21.0169
2015-12-16,5.2221,16.0376,25.3277,19.9688,16.1859,20.9034
2015-12-17,6.6852,16.3874,25.0816,19.9743,16.4566,21.0267
2015-12-18,7.7393,16.5793,24.4247,19.8443,16.4131,21.1046
2015-12-19,10.145,16.7166,24.2342,19.7369,16.6652,21.1598
2015-12-20,11.5204,16.6161,23.3271,19.3702,16.4939,21.153
2015-12-21,5.6603,16.2115,24.5563,19.6565,16.3854,21.1793
2015-12-22,7.5122,16.7327,24.3278,19.7797,16.5022,21.3178
2015-12-23,10.2673,16.4662,23.6945,19.4172,16.2443,21.4083
2015-12-24,9.1105,16.5858,23.3563,19.2827,16.4231,21.5189
2015-12-25,6.9555,16.5451,24.0994,19.6616,16.5695,21.6929
2015-12-26,10.1937,16.813,23.843,19.5562,16.8646,21.885
2015-12-27,9.1049,16.7151,23.1356,19.3291,16.467,22.1989
2015-12-28,5.1766,16.2092,24.49,19.6705,16.285,22.3428
2015-12-29,5.3132,16.0922,25.2707,20.0863,15.9925,22.2239
2015-12-30,6.2885,16.5237,25.4342,20.3255,16.3469,21.908
2015-12-31,7.4606,16.3137,24.9483,20.1138,15.7271,21.761
2016-01-01,4.5037,15.9996,25.1986,20.167,15.3734,21.7377
2016-01-02,4.2727,16.3466,25.6731,20.2906,15.6276,21.8961
2016-01-03,5.9734,16.3139,25.1389,20.2597,16.0707,21.9112
2016-01-04,3.9734,16.5961,25.8142,20.38,16.5194,21.8789
2016-01-05,6.3366,16.9244,24.6125,20.4094,16.7565,22.1448
2016-01-06,7.6942,16.7908,25.3136,20.3138,16.9362,22.3002
2016-01-07,6.5655,16.8725,25.3342,20.4506,17.2251,22.2677
2016-01-08,4.3491,16.73,26.4601,20.8924,16.9861,22.3481
2016-01-09,4.1673,16.8892,26.5482,21.1283,17.069,22.2704
2016-01-10,7.4106,17.1098,26.2893,21.0956,17.0965,22.1921
2016-01-11,8.8856,17.2202,25.185,20.7501,17.2334,22.2082
2016-01-12,7.0804,17.0203,25.1675,20.3904,16.8031,22.3149
2016-01-13,3.5063,16.7983,26.8538,21.0604,16.6927,22.253
2016-01-14,3.61,16.6275,26.9211,21.1888,16.402,22.1984
2016-01-15,4.2912,16.8709,26.6363,21.2129,16.5055,22.1775
2016-01-16,4.4713,16.8193,26.9782,21.3121,16.7147,22.1719
2016-01-17,7.9289,17.729,25.736,21.0796,17.1327,22.4321
2016-01-18,6.6931,17.2399,25.9462,20.8824,17.3202,22.6283
2016-01-19,11.2839,17.704,24.9507,20.652,17.6265,22.7937
2016-01-20,8.0205,17.3902,25.3662,20.6105,17.4883,22.8879
2016-01-21,5.343,17.3618,25.2882,20.6758,17.3169,23.0823
2016-01-22,3.1431,17.0668,27.2674,21.2417,16.9767,23.0849
2016-01-23,2.2331,16.8681,27.7648,21.8243,16.9051,22.9082
2016-01-24,2.3625,17.2971,27.8536,21.9357,17.0721,22.881
2016-01-25,4.279,17.5668,27.3137,21.8209,17.5426,23.0654
2016-01-26,7.0371,17.4703,26.3517,21.2068,17.5698,23.4151
2016-01-27,4.6428,17.027,26.2749,20.9939,17.369,23.3682
2016-01-28,8.0421,17.5435,25.1858,20.792,17.3894,23.3243
2016-01-29,8.1503,17.5228,25.5677,20.835,17.6091,23.4773
2016-01-30,7.2759,17.2328,26.0713,20.8686,17.4034,23.5877
2016-01-31,8.9013,17.0854,25.809,20.6941,17.2496,23.8285
2016-02-01,17.3544,17.3511,23.6265,19.9723,17.3535,23.7763
2016-02-02,9.868,16.83,23.8332,19.4736,17.196,23.6138
2016-02-03,7.1321,17.0663,24.5119,20.0209,17.227,23.5844
2016-02-04,8.0266,16.4718,25.3546,20.2143,16.9223,23.6387
2016-02-05,10.5958,16.612,24.972,20.0834,17.0026,23.4994
